country_region,province_state,latitude,longitude,date,confirmed_case
US,Hawaii,21.0943,-157.4983,3/17/2020,10
US,Hawaii,21.0943,-157.4983,3/16/2020,7
US,Hawaii,21.0943,-157.4983,3/15/2020,6
US,Hawaii,21.0943,-157.4983,3/14/2020,4
US,Hawaii,21.0943,-157.4983,3/13/2020,2
US,Hawaii,21.0943,-157.4983,3/12/2020,2
US,Hawaii,21.0943,-157.4983,3/11/2020,2
US,Hawaii,21.0943,-157.4983,3/10/2020,2
US,Hawaii,21.0943,-157.4983,3/9/2020,0
US,Hawaii,21.0943,-157.4983,3/8/2020,0
US,Hawaii,21.0943,-157.4983,3/7/2020,0
US,Hawaii,21.0943,-157.4983,3/6/2020,0
US,Hawaii,21.0943,-157.4983,3/5/2020,0
US,Hawaii,21.0943,-157.4983,3/4/2020,0
US,Hawaii,21.0943,-157.4983,3/3/2020,0
US,Hawaii,21.0943,-157.4983,3/2/2020,0
US,Hawaii,21.0943,-157.4983,3/1/2020,0
US,Hawaii,21.0943,-157.4983,2/29/2020,0
US,Hawaii,21.0943,-157.4983,2/28/2020,0
US,Hawaii,21.0943,-157.4983,2/27/2020,0
US,Hawaii,21.0943,-157.4983,2/26/2020,0
US,Hawaii,21.0943,-157.4983,2/25/2020,0
US,Hawaii,21.0943,-157.4983,2/24/2020,0
US,Hawaii,21.0943,-157.4983,2/23/2020,0
US,Hawaii,21.0943,-157.4983,2/22/2020,0
US,Hawaii,21.0943,-157.4983,2/21/2020,0
US,Hawaii,21.0943,-157.4983,2/20/2020,0
US,Hawaii,21.0943,-157.4983,2/19/2020,0
US,Hawaii,21.0943,-157.4983,2/18/2020,0
US,Hawaii,21.0943,-157.4983,2/17/2020,0
US,Hawaii,21.0943,-157.4983,2/16/2020,0
US,Hawaii,21.0943,-157.4983,2/15/2020,0
US,Hawaii,21.0943,-157.4983,2/14/2020,0
US,Hawaii,21.0943,-157.4983,2/13/2020,0
US,Hawaii,21.0943,-157.4983,2/12/2020,0
US,Hawaii,21.0943,-157.4983,2/11/2020,0
US,Hawaii,21.0943,-157.4983,2/10/2020,0
US,Hawaii,21.0943,-157.4983,2/9/2020,0
US,Hawaii,21.0943,-157.4983,2/8/2020,0
US,Hawaii,21.0943,-157.4983,2/7/2020,0
US,Hawaii,21.0943,-157.4983,2/6/2020,0
US,Hawaii,21.0943,-157.4983,2/5/2020,0
US,Hawaii,21.0943,-157.4983,2/4/2020,0
US,Hawaii,21.0943,-157.4983,2/3/2020,0
US,Hawaii,21.0943,-157.4983,2/2/2020,0
US,Hawaii,21.0943,-157.4983,2/1/2020,0
US,Hawaii,21.0943,-157.4983,1/31/2020,0
US,Hawaii,21.0943,-157.4983,1/30/2020,0
US,Hawaii,21.0943,-157.4983,1/29/2020,0
US,Hawaii,21.0943,-157.4983,1/28/2020,0
US,Hawaii,21.0943,-157.4983,1/27/2020,0
US,Hawaii,21.0943,-157.4983,1/26/2020,0
US,Hawaii,21.0943,-157.4983,1/25/2020,0
US,Hawaii,21.0943,-157.4983,1/24/2020,0
US,Hawaii,21.0943,-157.4983,1/23/2020,0
US,Hawaii,21.0943,-157.4983,1/22/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,3/20/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,3/19/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,3/18/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,3/17/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,3/16/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,3/15/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,3/14/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,3/13/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,3/12/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,3/11/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,3/10/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,3/9/2020,2
US,"Hendricks County, IN",39.8065,-86.5401,3/8/2020,1
US,"Hendricks County, IN",39.8065,-86.5401,3/7/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,3/6/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,3/5/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,3/4/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,3/3/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,3/2/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,3/1/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,2/29/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,2/28/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,2/27/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,2/26/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,2/25/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,2/24/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,2/23/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,2/22/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,2/21/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,2/20/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,2/19/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,2/18/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,2/17/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,2/16/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,2/15/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,2/14/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,2/13/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,2/12/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,2/11/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,2/10/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,2/9/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,2/8/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,2/7/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,2/6/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,2/5/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,2/4/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,2/3/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,2/2/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,2/1/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,1/31/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,1/30/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,1/29/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,1/28/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,1/27/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,1/26/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,1/25/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,1/24/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,1/23/2020,0
US,"Hendricks County, IN",39.8065,-86.5401,1/22/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,3/20/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,3/19/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,3/18/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,3/17/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,3/16/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,3/15/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,3/14/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,3/13/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,3/12/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,3/11/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,3/10/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,3/9/2020,2
US,"Hillsborough, FL",27.9904,-82.3018,3/8/2020,2
US,"Hillsborough, FL",27.9904,-82.3018,3/7/2020,2
US,"Hillsborough, FL",27.9904,-82.3018,3/6/2020,2
US,"Hillsborough, FL",27.9904,-82.3018,3/5/2020,2
US,"Hillsborough, FL",27.9904,-82.3018,3/4/2020,2
US,"Hillsborough, FL",27.9904,-82.3018,3/3/2020,2
US,"Hillsborough, FL",27.9904,-82.3018,3/2/2020,1
US,"Hillsborough, FL",27.9904,-82.3018,3/1/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,2/29/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,2/28/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,2/27/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,2/26/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,2/25/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,2/24/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,2/23/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,2/22/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,2/21/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,2/20/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,2/19/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,2/18/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,2/17/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,2/16/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,2/15/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,2/14/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,2/13/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,2/12/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,2/11/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,2/10/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,2/9/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,2/8/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,2/7/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,2/6/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,2/5/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,2/4/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,2/3/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,2/2/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,2/1/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,1/31/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,1/30/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,1/29/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,1/28/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,1/27/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,1/26/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,1/25/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,1/24/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,1/23/2020,0
US,"Hillsborough, FL",27.9904,-82.3018,1/22/2020,0
US,"Honolulu County, HI",21.307,-157.8584,3/20/2020,0
US,"Honolulu County, HI",21.307,-157.8584,3/19/2020,0
US,"Honolulu County, HI",21.307,-157.8584,3/18/2020,0
US,"Honolulu County, HI",21.307,-157.8584,3/17/2020,0
US,"Honolulu County, HI",21.307,-157.8584,3/16/2020,0
US,"Honolulu County, HI",21.307,-157.8584,3/15/2020,0
US,"Honolulu County, HI",21.307,-157.8584,3/14/2020,0
US,"Honolulu County, HI",21.307,-157.8584,3/13/2020,0
US,"Honolulu County, HI",21.307,-157.8584,3/12/2020,0
US,"Honolulu County, HI",21.307,-157.8584,3/11/2020,0
US,"Honolulu County, HI",21.307,-157.8584,3/10/2020,0
US,"Honolulu County, HI",21.307,-157.8584,3/9/2020,1
US,"Honolulu County, HI",21.307,-157.8584,3/8/2020,1
US,"Honolulu County, HI",21.307,-157.8584,3/7/2020,1
US,"Honolulu County, HI",21.307,-157.8584,3/6/2020,0
US,"Honolulu County, HI",21.307,-157.8584,3/5/2020,0
US,"Honolulu County, HI",21.307,-157.8584,3/4/2020,0
US,"Honolulu County, HI",21.307,-157.8584,3/3/2020,0
US,"Honolulu County, HI",21.307,-157.8584,3/2/2020,0
US,"Honolulu County, HI",21.307,-157.8584,3/1/2020,0
US,"Honolulu County, HI",21.307,-157.8584,2/29/2020,0
US,"Honolulu County, HI",21.307,-157.8584,2/28/2020,0
US,"Honolulu County, HI",21.307,-157.8584,2/27/2020,0
US,"Honolulu County, HI",21.307,-157.8584,2/26/2020,0
US,"Honolulu County, HI",21.307,-157.8584,2/25/2020,0
US,"Honolulu County, HI",21.307,-157.8584,2/24/2020,0
US,"Honolulu County, HI",21.307,-157.8584,2/23/2020,0
US,"Honolulu County, HI",21.307,-157.8584,2/22/2020,0
US,"Honolulu County, HI",21.307,-157.8584,2/21/2020,0
US,"Honolulu County, HI",21.307,-157.8584,2/20/2020,0
US,"Honolulu County, HI",21.307,-157.8584,2/19/2020,0
US,"Honolulu County, HI",21.307,-157.8584,2/18/2020,0
US,"Honolulu County, HI",21.307,-157.8584,2/17/2020,0
US,"Honolulu County, HI",21.307,-157.8584,2/16/2020,0
US,"Honolulu County, HI",21.307,-157.8584,2/15/2020,0
US,"Honolulu County, HI",21.307,-157.8584,2/14/2020,0
US,"Honolulu County, HI",21.307,-157.8584,2/13/2020,0
US,"Honolulu County, HI",21.307,-157.8584,2/12/2020,0
US,"Honolulu County, HI",21.307,-157.8584,2/11/2020,0
US,"Honolulu County, HI",21.307,-157.8584,2/10/2020,0
US,"Honolulu County, HI",21.307,-157.8584,2/9/2020,0
US,"Honolulu County, HI",21.307,-157.8584,2/8/2020,0
US,"Honolulu County, HI",21.307,-157.8584,2/7/2020,0
US,"Honolulu County, HI",21.307,-157.8584,2/6/2020,0
US,"Honolulu County, HI",21.307,-157.8584,2/5/2020,0
US,"Honolulu County, HI",21.307,-157.8584,2/4/2020,0
US,"Honolulu County, HI",21.307,-157.8584,2/3/2020,0
US,"Honolulu County, HI",21.307,-157.8584,2/2/2020,0
US,"Honolulu County, HI",21.307,-157.8584,2/1/2020,0
US,"Honolulu County, HI",21.307,-157.8584,1/31/2020,0
US,"Honolulu County, HI",21.307,-157.8584,1/30/2020,0
US,"Honolulu County, HI",21.307,-157.8584,1/29/2020,0
US,"Honolulu County, HI",21.307,-157.8584,1/28/2020,0
US,"Honolulu County, HI",21.307,-157.8584,1/27/2020,0
US,"Honolulu County, HI",21.307,-157.8584,1/26/2020,0
US,"Honolulu County, HI",21.307,-157.8584,1/25/2020,0
US,"Honolulu County, HI",21.307,-157.8584,1/24/2020,0
US,"Honolulu County, HI",21.307,-157.8584,1/23/2020,0
US,"Honolulu County, HI",21.307,-157.8584,1/22/2020,0
US,"Howard, IN",40.4483,-86.1345,3/20/2020,0
US,"Howard, IN",40.4483,-86.1345,3/19/2020,0
US,"Howard, IN",40.4483,-86.1345,3/18/2020,0
US,"Howard, IN",40.4483,-86.1345,3/17/2020,0
US,"Howard, IN",40.4483,-86.1345,3/16/2020,0
US,"Howard, IN",40.4483,-86.1345,3/15/2020,0
US,"Howard, IN",40.4483,-86.1345,3/14/2020,0
US,"Howard, IN",40.4483,-86.1345,3/13/2020,0
US,"Howard, IN",40.4483,-86.1345,3/12/2020,0
US,"Howard, IN",40.4483,-86.1345,3/11/2020,0
US,"Howard, IN",40.4483,-86.1345,3/10/2020,0
US,"Howard, IN",40.4483,-86.1345,3/9/2020,0
US,"Howard, IN",40.4483,-86.1345,3/8/2020,0
US,"Howard, IN",40.4483,-86.1345,3/7/2020,0
US,"Howard, IN",40.4483,-86.1345,3/6/2020,0
